Data:-7.132278181570337,-16.6108604442769,-3.7210677796765013,21228825633910
Data:-7.434364749279837,-17.53520414672763,-3.1938572711911952,21228829380625
Data:-7.887593573835818,-19.029429528024547,-3.678328256060585,21228835423181
Data:-8.382730585409286,-20.812202479744418,-3.146669830281425,21228838007738
Data:-8.396915648860817,-20.914853179222302,-3.411151543551611,21228841034400
Data:-8.8065874993929,-21.45860477270037,-4.163402938916291,21228843955122
Data:-10.74566197411857,-23.26049708024824,-3.7638863370605167,21228850243952
Data:-11.42830126976238,-25.434423039300043,-3.12782286361381,21228855489279
Data:-11.581858712321388,-26.011038560015017,-3.67589783495531,21228859010123
Data:-13.02146671692733,-27.372299275809883,-4.234014206092599,21228863854845
Data:-14.463503006584483,-28.71807850747414,-3.6889955490744923,21228868884724
Data:-15.174486410568216,-29.27288567578511,-4.410509947709333,21228877885031
Data:-17.17143688112708,-30.402533450929575,-3.984654585656393,21228883284065
Data:-18.089856979829165,-31.711018259221,-3.522525192491075,21228888310996
Data:-18.39294619851837,-32.15115578096601,-3.9667603697300082,21228893175588
Data:-18.905658699917318,-32.83201442473987,-3.607310259075465,21228898629029
Data:-19.157924091627297,-33.18525339500955,-3.9161934579914495,21228904534246
Data:-19.417149093552702,-33.34515628763235,-4.403150455346866,21228909936011
Data:-20.380497664459245,-33.98690968346487,-3.846310898390376,21228913669751
Data:-21.17612680693431,-34.6607575186452,-4.173040661019957,21228918233973
Data:-23.065113990927664,-34.99953043581815,-4.896828138449712,21228922234178
Data:-24.26738849592548,-34.435371995540635,-5.405430546082301,21228926086786
Data:-26.474027671987507,-33.270890871912506,-4.990496609210853,21228931647842
Data:-28.427273975588907,-33.38050483440877,-4.322161227047791,21228936253878
Data:-29.009900908696476,-33.86436615219894,-3.7165101338116893,21228942870516
Data:-29.072546580682864,-34.043248158295256,-3.240393023107675,21228950030356
Data:-29.76600494089207,-36.319116503401865,-3.634319557414305,21228954227495
Data:-30.012316402032997,-38.48781176037296,-2.8750482769007033,21228961760211
Data:-28.555542580836537,-40.787386310318006,-2.2787644855925424,21228973777355
Data:-27.82241310171717,-41.07616900078981,-1.6133086673040706,21228981732118
Data:-26.174707912066385,-40.75813072921727,-1.1469358710855684,21228989436066
Data:-25.528102468958885,-40.136540624088596,-0.4633056255615776,21228997964036
Data:-25.09113686103216,-38.512002529109196,-0.06221312594437911,21229002548105
Data:-23.815417373442717,-35.80358390261586,-0.8181789792342925,21229007294129
Data:-21.75337502202804,-34.36517802451375,-1.1052357004641027,21229011548396
Data:-19.735135531831624,-32.653142105435876,-0.629365471461693,21229015939882
Data:-17.77695508311017,-31.34558007245272,-1.334731880894,21229025409417
Data:-16.262562086904996,-30.702540443416105,-1.0037654466322607,21229030270791
Data:-14.505029204302081,-29.120688469016283,-0.6721514985027581,21229039339629
Data:-13.920399850656338,-27.544566512459074,-0.0382421279071854,21229044269654
Data:-14.419315360105111,-25.59564279709182,0.5394688991831613,21229052575098
Data:-14.6674622786775,-24.934349680597062,0.17850195091872478,21229056219159
Data:-14.693301359514418,-23.731901250862382,-0.13553111890050906,21229059817069
Data:-15.359709637263563,-21.15587524797054,0.6418240752640709,21229069978901
Data:-15.80152983674983,-20.34908999716514,0.36022029823695495,21229074374246
Data:-15.989691639079933,-17.92852710722417,-0.20506285921104023,21229078501571
Data:-14.617814318277647,-15.908805658621361,-0.9882518705525207,21229088540324
Data:-14.053894562912001,-15.213116754034536,-0.3740803304947594,21229092960538
Data:-12.862856944233716,-13.610661963212863,-0.904264384916564,21229102957175
Data:-11.398639646876939,-11.400554232514718,-0.2659736516856943,21229107317694
Data:-11.383428595073065,-9.386242072644837,0.2508709650412959,21229119473516
Data:-11.105284723489921,-7.107116667529669,-0.49374941066932987,21229124610599
Data:-10.17152116059973,-6.114557503854337,-1.0160214689440936,21229129108772
Data:-8.385267230466662,-3.814025585351146,-0.30441240034950723,21229137667963
Data:-8.309642892346005,-1.3452591196295203,0.2431666741627232,21229142100943
Data:-9.409185967557232,0.29857651142259556,0.9359120374323409,21229154373348
Data:-10.407889721588594,0.7830053442849134,1.302435855600055,21229165776922
Data:-11.053232225630586,1.1573852416068007,0.7878008129889524,21229171449669
Data:-12.317548469871031,1.9081852630084994,1.2820380844773944,21229178229026
Data:-14.80384806025586,3.4471302583400645,0.7510517299319442,21229187009659
Data:-15.19913756340884,4.061056644541338,0.39305758696125004,21229196699126
Data:-15.212021454632406,4.595225778786232,-0.34482794257526794,21229201195684
Data:-15.202092259680262,6.154278810674919,0.33209064563023494,21229206129191
Data:-15.195347640857506,6.464936856035763,-0.37550532306194284,21229214890040
Data:-14.7323496038494,8.654838780091097,-0.04120617661511938,21229218875908
Data:-15.018152594009734,10.062654162323645,0.44178565316539353,21229222998428
Data:-16.035204366824313,11.182962630676878,1.0324649666236834,21229232078065
Data:-16.980062070859116,11.503740864298743,1.4545490047460736,21229236418473
Data:-18.970947648243033,12.106125458804252,1.0994156469606535,21229240636643
Data:-20.571612077136034,13.775119333904058,0.429590685080965,21229244810804
Data:-20.62091649884269,14.788996951595095,-0.33240812515670726,21229254157794
Data:-20.564432431247177,15.112008216335642,-0.013825447144874214,21229258344846
Data:-21.065527473647666,16.46245109928866,0.7244489792576682,21229267781166
Data:-21.622298032029228,17.498258905812328,0.26197808149683627,21229276370398
Data:-22.0437179790052,18.13150583742556,0.9123979871641403,21229280628003
Data:-23.72917390690454,20.25729951214687,0.4283457146950358,21229286727492
Data:-25.114124011297708,22.417821115969947,0.7117354478200479,21229297452720
Data:-25.68827323229568,23.8477022759477,0.051924732318842315,21229302061860
Data:-25.54415656732284,25.31636645392168,-0.24755386595722195,21229306725471
Data:-25.268687185622934,25.802077622387127,-0.7842703848141758,21229317438705
Data:-25.178976037159128,25.955575667261407,-0.2735364105239617,21229321925098
Data:-25.002961837932286,28.02211752393648,0.10359994341000678,21229327475838
Data:-25.40640500035412,29.610673337152548,0.39382052703475734,21229332644584
Data:-26.533860519296002,31.088558819388595,0.9095717645682645,21229340553688
Data:-27.451423032233784,31.42576394919356,1.5276608085840415,21229345421447
Data:-28.60416984980502,31.873511199394876,0.872968003982405,21229353898582
Data:-29.2528888794637,32.63224417427334,0.5418148920311768,21229364260237
Data:-29.490391485440664,32.813917746600325,1.2937979518454115,21229369341962
Data:-32.15814217411221,32.77837465771877,1.8744396098958513,21229374774354
Data:-32.23148890070861,32.73853217113246,2.262379503205492,21229383421623
Data:-33.46421176941955,30.881354721363756,2.84882854652509,21229387987297
Data:-34.59573735694615,29.33061161470498,2.173636192138571,21229396386472
Data:-37.215769593628494,28.476174359490233,1.5984403118744686,21229401210310
Data:-39.27314521907013,28.07784056042349,1.9256450058728107,21229405998214
Data:-41.58405584384228,27.9556335741986,1.321614440310681,21229418033746
Data:-42.732761057122104,28.655905736482215,0.7250540914274312,21229422958382
Data:-43.07645748597886,29.337761238044322,0.20872737775706018,21229432990861
Data:-43.86160728793389,31.0094630934605,0.6694553032888149,21229437854492
Data:-45.707750953383595,32.57448269575834,1.0657952973856086,21229443623969
Data:-47.905626304027734,32.95935948944532,1.7290865246559657,21229452742948
Data:-49.167269636604864,33.13442943418554,1.1367402728948823,21229457796382
Data:-50.99292258477574,34.76550597861158,0.546515701559843,21229464136112
Data:-51.40291082506633,36.943096798090345,-0.1743205879099159,21229473208090
Data:-51.48379047669264,39.907331354812115,0.22887739704768,21229479325885
Data:-51.44527064422105,40.41494995834705,-0.3803539207674744,21229484789120
Data:-50.746652044965714,41.23128349873364,-1.0353498631235527,21229490237188
Data:-50.06032923486864,41.41019477622567,-1.5962312326964971,21229500443909
Data:-49.3598573050888,41.12805617985009,-2.311168851417384,21229505825738
Data:-48.35560800894457,39.51895718645123,-2.8561032360015344,21229516793319
Data:-47.744693538893046,38.18864727496045,-2.566080664452072,21229522245383
Data:-45.926858708582785,36.07141250439058,-2.298185783685291,21229527685069
Data:-45.011145514965406,35.55789499483662,-1.8655771166453912,21229538444622
Data:-43.737336932113664,35.66235299049911,-1.1123727626575235,21229548438284
Data:-42.167683076758415,37.01728166776297,-0.605002151252061,21229554195466
Data:-41.59671987934833,37.479865844824324,-1.1747529186199441,21229564726491
Data:-40.96513959656927,37.930747125526864,-0.726859812406937,21229580600152
Data:-40.8817518026006,38.00001431677263,-1.0284117867906613,21229586926513
Data:-40.2961457547767,38.12779735945355,-1.6835029567584594,21229593698336
Data:-39.37291977780032,37.84522326484375,-2.052126805015705,21229603407063
Data:-39.29219496616494,37.752579365352815,-2.7975460268539156,21229613604601
Data:-38.56336704697075,36.872014441740205,-2.102851474868141,21229619371932
Data:-36.787154265588214,36.56983754139567,-1.375763044318096,21229629395609
Data:-34.72960982788117,37.7809604249871,-0.7018019549818277,21229638287034
Data:-34.51559231070878,38.32347512923784,-0.04969563067556115,21229644376609
Data:-33.77271409097429,40.945415023337134,-0.5024950539115842,21229654853945
Data:-32.48604291101152,42.52371051208538,-0.8654204932510159,21229665566218
Data:-32.114608148614465,42.969082567067815,-0.5248280364518076,21229671922023
Data:-31.50363239458083,45.54297997283918,0.05870740488231252,21229688353773
Data:-31.29312325595357,46.397466749816225,-0.5418022128853054,21229699675044
Data:-30.921156769059955,47.91633226076531,0.06146091396850395,21229707177380
Data:-31.29039673899232,48.936496606394506,0.6330858893307346,21229717363648
Data:-33.71227776082581,50.609186894861885,1.2996502223625144,21229730158484
Data:-35.68811567008343,50.497932042421645,1.9544390031501293,21229736997235
Data:-36.280055748217045,50.37147035983262,1.608104143354267,21229749742972
Data:-38.17510920549127,50.824333009233534,1.0643450880146403,21229761779210
Data:-38.940116059179275,51.04739753895463,1.5098098633106223,21229768183687
Data:-39.66458866403341,51.27909934324127,1.0127010346299588,21229774831107
Data:-39.83009702850496,51.43003936333116,0.6501043910889515,21229786665636
Data:-40.374078657911085,52.88341030485494,0.06619102701271051,21229793154220
Data:-40.59611598098672,53.77977335602729,0.4194517785741908,21229803110736
Data:-40.94234798718388,55.743946863249604,-0.07048940111660645,21229813713267
Data:-41.277420608004725,58.162998878438884,0.34576586324776454,21229820152492
Data:-42.9096080635165,60.22575845479848,0.993016907268877,21229830667485
Data:-44.45895163426015,62.3965094944712,0.24675412364186577,21229837271174
Data:-44.46039186592289,62.43013157290145,-0.16113468556304933,21229844930945
Data:-44.77398106158165,64.96614820708915,0.4071941144193125,21229856877968
Data:-46.924048112221065,64.52225041763795,3.141592653589793,21229863606604
Data:-47.652822877794755,62.26425456790389,2.5171963411431033,21229870591654
Data:-49.95152659331293,60.43447205203906,1.9689982682317066,21229881907488
Data:-51.989691093011686,59.22094690057113,2.2466564046368216,21229889245963
Data:-53.683800485258004,58.42710462321024,1.7713465700665032,21229900441714
Data:-55.96763570666759,57.31040909670503,2.27979337869509,21229911269370
Data:-56.643486199352104,56.9880250300841,1.751965210222167,21229918295086
Data:-58.703458579113565,57.371566100014,1.0214680292922411,21229925667935
Data:-60.898268679747424,59.28994700567252,0.6835375510320574,21229937137968
Data:-60.96159746655184,59.394165548111935,0.4085189498853012,21229944117572
Data:-62.11526931342022,60.86161795895598,0.9239869637119382,21229951666438
Data:-64.59197775771709,62.09846979811348,1.2912812748827123,21229959031481
Data:-66.50762272947662,61.890271939963554,2.0668273613339974,21229966594935
Data:-66.98305867710597,61.34886036874052,2.7751450136620908,21229974253619
Data:-67.03968122874417,61.02930037493134,3.1573024196817965,21229981726894
Data:-66.88128360734943,60.418020048648756,3.6329782594955637,21229989221462
Data:-64.93491590308705,58.218894558862665,4.099210739750287,21229996839388
Data:-62.35015273988411,57.40716662787217,4.7169864637581425,21230008330803
Data:-61.34462540338169,57.094680540359356,4.105178461614953,21230021294798
Data:-60.010294403220726,56.73720544538801,4.796081582662636,21230034800227
Data:-59.76612065130631,56.71652752347761,4.459728975753194,21230048319556
Data:-57.88323968461875,55.939048372941556,4.181860133050275,21230060518747
Data:-57.8754280859542,55.92899907504145,3.4228506525089744,21230068546694
Data:-57.289258629440454,54.89878259038485,3.8949267229734423,21230076821189
Data:-56.43968841915178,54.348421750387296,4.380181700932567,21230084668910
Data:-55.53506262954338,53.57570170115146,3.6307560385435025,21230092512196
Data:-55.428245202637925,53.279380793563334,3.344388163879985,21230100356114
Data:-55.75527556070641,50.91785838023306,2.663581845917034,21230108789570
Data:-55.903692616438434,50.77769875767954,1.9915940522602544,21230116413778
Data:-56.93441147544386,50.675584407304385,1.3474961380569097,21230124530353
Data:-57.08568255851169,50.734320788982814,1.0533622424408833,21230132199478
Data:-58.65592944364054,52.15613538702551,0.6165702166143763,21230139998114
Data:-60.25704657103929,53.47132549552125,1.1496898047346544,21230147706004
Data:-60.58957092741271,53.53849789681251,1.593252719831205,21230155596037
Data:-62.082144808032446,52.89127848707305,2.3666489768910983,21230163160360
Data:-62.368077433636834,52.32989410199186,2.9743612054787487,21230170942242
Data:-62.413217523068035,49.441371675661095,3.2775718497393616,21230179576219
Data:-62.7856314497641,48.020159252040045,2.4930583461748457,21230187058691
Data:-64.41564943257104,46.97913849953568,1.7852525911600117,21230195659344
Data:-67.13642098725639,47.190613568696065,1.2011997010978297,21230203389147
Data:-68.77972209893476,48.61189470238014,0.5142380477742368,21230211470837
Data:-69.00123757648578,48.82783931838958,1.0820260211645563,21230219218118
Data:-70.00279347144352,49.10254556908412,1.5241741423459498,21230227202545
Data:-70.85523829763403,48.927161651925964,2.023240128083933,21230235125627
Data:-70.93492160846611,48.85362230592746,2.608995234934424,21230243400792
Data:-71.3603287971009,47.35147669543826,3.122243444684081,21230251032062
Data:-71.79788900861374,44.515274094428904,2.854801916556932,21230258987353
Data:-71.89709234219575,43.055520346392726,3.292674152449021,21230266699196
Data:-72.0318468815045,40.73121855527131,2.874688104538341,21230274860236
Data:-72.96808450392817,41.95781740470634,-1.5707963267948966,21230282973975
Data:-72.28647390709946,41.95781740470634,-1.5707963267948966,21230297594127
Data:-69.86147645305783,41.95781740470634,-1.5707963267948966,21230322659514
Data:-68.32488931011679,42.48751716447134,-0.906861049053588,21230332056986
Data:-68.12679581982547,42.572007989679925,-1.4284168995860602,21230341068459
Data:-66.69723914955155,42.24581963769572,-2.161843549176954,21230349000871
Data:-65.16074180190424,41.77091576552611,-1.579285216639029,21230356797519
Data:-64.63651946846574,41.55958496443211,-2.328714363448388,21230364638064
Data:-63.74414965653498,40.342089571142125,-2.689464905927781,21230373643824
Data:-63.05309728538532,38.05578233208528,-3.006668101537053,21230381895386
Data:-62.852243146179205,37.53778794544705,-2.536707846610709,21230390016415
Data:-62.47291012467265,36.284690249424855,-3.1585836804726575,21230398334112
Data:-62.09668860368246,34.21578058409652,-2.7648421057749006,21230406170821
Data:-61.4899020819375,31.626700840849388,-3.0579252937409067,21230414066890
Data:-61.137606332390895,30.592125087662225,-2.5688474249258446,21230422118744
Data:-60.415820040808384,28.417176565022327,-3.07348342158073,21230430213537
Data:-60.27686640519681,27.868337041473477,-2.7137684953516574,21230437946680
Data:-58.95639621725902,26.10567266504263,-2.283524717585144,21230446039705
Data:-56.76587922121261,24.831232314688283,-1.9119255599678597,21230453825062
Data:-56.08543939178185,24.80998786534833,-1.2920901014767017,21230462002751
Data:-55.82825624047895,24.989790640590627,-0.6292276682688724,21230469896537
Data:-54.32180468228729,26.091702440552332,-1.2493035362695817,21230478022977
Data:-53.65054981613282,26.45402841264606,-0.9023724663157325,21230486237984
Data:-50.983273055077426,27.365757718027293,-1.5804816549921743,21230494276310
Data:-49.06076631132753,26.788058819670617,-2.1449281735366457,21230502304408
Data:-46.326100365382345,26.15989769384521,-1.4482371703257693,21230510165772
Data:-46.182869087676565,26.223149419905166,-0.8616530752349388,21230517952031
Data:-45.164710557413066,28.013514424500478,-0.17250186132828682,21230526030593
Data:-45.16268779049726,28.018395915986662,-0.6131714864036686,21230533941436
Data:-44.7191654722269,28.909153861592493,-0.3107859861138944,21230541893322
Data:-44.60628983222558,29.136150232951582,-0.612116362600441,21230549623153
Data:-43.259729991041496,30.050286105050212,-1.3366724526138813,21230557336007
Data:-42.16265192885486,29.89529378095501,-2.0856173100426907,21230565379295
Data:-40.8980193718756,28.844686778218488,-2.442411476762173,21230573513251
Data:-40.79703331119628,28.680551408111207,-2.7376434735253974,21230581934652
Data:-40.76262831196518,27.398388963447566,-3.491887563441847,21230589890697
Data:-40.772663539306556,27.169077668370527,-2.8787668617032667,21230598077569
Data:-40.6372293236964,24.608803224938356,-3.2987203222414694,21230606435825
Data:-40.33431100983468,22.296261300848244,-2.7239694500050255,21230614631012
Data:-40.22785355544279,21.587691958417928,-3.2609610302515923,21230622993561
Data:-40.12783441567657,20.8752749021972,-2.743259419697007,21230631005750
Data:-40.125861812710156,20.603633796825115,-3.52540254580659,21230639518720
Data:-41.42865991824017,19.05396349178709,-4.155915603566854,21230647869694
Data:-42.55836104041644,17.775777829458455,-3.574890176739929,21230656416124
Data:-42.68402919707371,15.90369909227951,-2.842349221735369,21230664270371
Data:-42.230775499525365,15.192653234993827,-2.3058369091907918,21230672629728
Data:-40.7768877775599,13.373047769439655,-2.629071221248049,21230680528428
Data:-40.74752390796498,13.252203726649885,-3.177374042549271,21230688819558
Data:-41.32831658020473,11.62363084112493,-3.7909435663492865,21230696744112
Data:-41.497886293621704,11.519137785285977,-4.529306136796525,21230705218638
Data:-42.95426122410889,11.664945533906074,-5.095040618686651,21230713305001
Data:-45.31258366951017,13.44743778543766,-5.624181855157731,21230721521433
Data:-47.126085689647695,15.038684681874008,-5.2410214467109375,21230729777061
Data:-48.76147901028428,15.35382653986394,-4.564491513705968,21230739713028
Data:-48.78738887033988,15.34233497703417,-4.0253808354447695,21230747787981
Data:-50.07293889954031,14.64132724634727,-4.400945152064111,21230756452906
Data:-51.282364392269166,13.861185751654023,-3.8780558489477004,21230764515362
Data:-52.21607843693663,11.794653974871654,-3.253873251717151,21230772858962
Data:-52.13049825824176,10.300103027167381,-2.914914046044403,21230782842415
Data:-50.97390589701016,7.919637953434619,-2.4637144280885708,21230792540786
Data:-50.41499041648461,6.151926571372348,-3.2070024793343284,21230801651375
Data:-50.25254641293266,4.854602222611129,-2.8270501708031794,21230809946113
Data:-50.1628662913207,4.74413528510978,-2.0923121971275527,21230818305571
Data:-49.11306554125279,4.587110208478487,-1.346231108689099,21230826594537
Data:-48.55190560919907,4.963686697228274,-0.6132745191722327,21230834849848
Data:-48.44502439439526,5.273343117779371,-0.05143971272938974,21230843149182
Data:-47.549714773760385,7.56028430218679,-0.694853931435609,21230851308500
Data:-46.676720652880704,9.38262646618673,-0.1986422217496689,21230859735624
Data:-46.60336233469509,9.513042230201563,-0.8261303023980666,21230868046152
Data:-45.43471562393772,11.833285158976855,-0.10703513583912683,21230876435690
Data:-44.86639781800216,12.932450798669072,-0.8473453252118776,21230884650140
Data:-44.847426569695855,12.959896707569339,-0.36227699103771527,21230892965796
Data:-44.81084993636064,13.1407520646198,-0.03682469701553237,21230901377489
Data:-45.23448768215639,15.858032505985284,0.34614468925807496,21230909958131
Data:-45.315603032337066,17.71129841723191,-0.2586627891007196,21230918136781
Data:-44.780217197596365,18.830586720792134,-0.6336559727188363,21230926457501
Data:-42.74966909134858,20.92488022724109,-0.9062347668032493,21230934767437
Data:-42.60658103417403,20.976864654871896,-1.538403480361488,21230942995551
Data:-41.93274433635152,21.269139215366316,-0.7846772956636062,21230951431794
Data:-39.95029596142153,22.624981633333483,-1.157206410558004,21230960054327
Data:-39.33017868485756,22.690355325264953,-1.7743191619500958,21230968786456
Data:-37.63461430226579,21.54145690161307,-2.558327932218157,21230977004634
Data:-36.85168144690773,19.81421012031069,-2.8736947420690577,21230985257266
Data:-36.87017946499464,19.02989706619393,-3.4566518083959314,21230993927310
Data:-38.149244960560615,17.230571717569138,-4.062486201686693,21231002216455
Data:-39.60798588101541,15.342087991137532,-3.536116889932271,21231012329108
Data:-41.25881585985544,13.664036278230435,-4.301510226318429,21231020430209
Data:-41.33626490786605,13.658344877276715,-4.9765599478170035,21231028893608
Data:-41.51715821801362,13.76744473968929,-5.53363479268334,21231036835796
Data:-42.95599769030235,15.973827510143167,-5.876999242497537,21231045433502
Data:-44.623582057858684,17.68035097745038,-5.141655143924863,21231053462075
Data:-46.432355862481046,18.87055625266537,-5.447104755190212,21231061866679
Data:-47.37524789548613,20.330766740725743,-5.972540013555076,21231070164005
Data:-47.43391125472325,23.042533353084536,-6.550571560439377,21231078362344
Data:-46.82265416435435,23.989379170780513,-7.162311147869447,21231086516844
Data:-45.578284076945046,24.392557972021315,-7.918993577027361,21231094832496
Data:-42.82354333007709,25.071851115175992,-7.305435210035565,21231103091557
Data:-41.39716210412653,25.50878064082724,-7.808037854856632,21231111433606
Data:-39.04243869233969,26.507534398304823,-7.097626041559422,21231119911950
Data:-37.357658569828665,27.469339639054077,-7.572874092753393,21231128322116
Data:-36.586314992924486,27.449479471984706,-8.186572796116447,21231136481945
Data:-34.95560835698992,26.17527347293394,-8.847961289602278,21231144709412
Data:-34.00397615151876,23.49495104926325,-9.319272208424342,21231152985040
Data:-33.724645462971324,22.61356503479924,-8.916466838712541,21231161273887
Data:-33.267846732091165,20.465668104532416,-9.513988106541255,21231169449273
Data:-33.23923652750577,20.176732360016523,-9.13817275071915,21231177749095
Data:-33.23499660155263,20.12519038231786,-9.547229563761956,21231185954161
Data:-33.077201144671314,19.42133706608371,-8.861243516278835,21231194331941
Data:-32.00361866034306,18.262018555946533,-8.494271769405144,21231202562738
Data:-29.472512337895786,17.352732879369434,-7.903464452093671,21231210852586
Data:-28.954533987926748,17.13373544088646,-8.604497848439228,21231219915018
Data:-27.642880498822212,16.43943148211365,-8.07714379260708,21231229683286
Data:-26.54858713783936,15.834426381018648,-8.640911847814202,21231238405378
Data:-25.47636744794561,13.894548097761652,-9.198777838254074,21231246435100
Data:-25.48195984417628,13.852783517007458,-9.91700019423271,21231254684953
Data:-26.066118890709618,12.302531286204328,-9.653278482781271,21231263112357
Data:-26.740521766708333,11.340797885104394,-10.419388569890705,21231271883523
Data:-28.41161486886865,10.812028346270813,-10.958853311832744,21231279925783
Data:-30.875752918768562,11.429788611566618,-11.523570673253271,21231288681621
Data:-30.97388933256899,11.530542222880808,-12.064690746690715,21231296885916
Data:-31.27195067381278,12.574868660173298,-12.512013615611597,21231305109680
Data:-31.86564391713919,14.010454165283102,-11.836454328693911,21231313187341
Data:-32.068356445793256,14.17650964509719,-11.527333354654337,21231321943983
Data:-32.61815209627563,14.392074533800644,-11.2111388060741,21231330143835
Data:-33.260867105733745,14.748026417200844,-11.7915606029302,21231338165730
Data:-34.34780963567438,16.814381351457314,-12.372689209534416,21231346171127
Data:-33.82569729942201,19.490174886123203,-13.145458058795231,21231354629199
Data:-33.132527687431505,19.96344763660693,-13.93074433720097,21231363034265
Data:-31.37458221920403,20.834210958343146,-13.423780099686242,21231371023379
Data:-30.4996010137567,22.388616532458446,-12.734353824067352,21231380601555
Data:-29.414959227448684,24.551699495057257,-13.327974556734732,21231388470489
Data:-28.65812250266726,24.989953071419905,-13.896599665550955,21231396671379
Data:-27.86496986097175,25.458052416243937,-13.31140548550397,21231404983023
Data:-26.56989914331094,27.93637834538481,-12.78439825066719,21231412886139
Data:-26.826743408297013,29.58149051011178,-12.038592201777572,21231421886069
Data:-27.750680412785364,30.30087982074849,-11.275683034831577,21231430220357
Data:-27.849849009366956,30.365155785233696,-11.865610435838859,21231438390865
Data:-29.19412837239122,32.75501325710545,-12.242361703683159,21231446350311
Data:-29.193952934702047,35.009121944646814,-12.890535185398669,21231454223056
Data:-27.67508532992313,37.04464807785739,-13.524308877458882,21231462522851
Data:-27.671904828606518,37.04913347832432,-12.842018367777586,21231470697729
Data:-27.035383405562662,38.42860828142477,-13.155348058056449,21231479141800
Data:-26.88480757838759,38.85251257877171,-12.66001381330566,21231488181373
Data:-26.21914684333648,41.75552071656223,-12.923534961581746,21231496638032
Data:-26.1662540860243,42.4036405759982,-12.372064416291677,21231504930026
Data:-26.206192115817913,42.49221991815152,-11.91351753351184,21231513159442
Data:-26.718636357065606,43.6033598014548,-12.354986261945932,21231521352813
Data:-26.735257059312147,43.89916245196914,-12.665496040418265,21231529940736
Data:-26.86008453685671,44.38569969750779,-11.964953098281692,21231537693130
Data:-27.29282956216706,44.85875141052743,-11.68593033359622,21231545814099
Data:-29.128664916485047,45.8501903211162,-11.295558839655904,21231553626316
Data:-29.57590521972437,46.175772113754626,-11.954106592006761,21231561698019
Data:-30.778871005770554,47.07926884243034,-11.32539738250248,21231569792268
Data:-32.55717688080234,48.35708899533372,-11.911899776561603,21231577839718
Data:-33.61352017002456,50.707450166624355,-12.37606733698648,21231585787264
Data:-33.564517494382784,52.28205142580678,-12.818895187301216,21231598987087
Data:-33.59898407345468,53.01364171832279,-12.219691940436743,21231608087909
Data:-34.62329561473277,54.949130885076855,-11.93954075778963,21231616317368
Data:-35.078710393877785,56.265255545191984,-12.526938273328296,21231624655525
Data:-35.083662273839565,56.27854404104305,-11.892395653263549,21231632859133
Data:-35.21358969145941,56.664829923564845,-12.591418640657539,21231641016128
Data:-34.92577159051495,57.62494386605265,-13.123823200068886,21231649419149
Data:-34.8570231718453,57.915827768962025,-12.473086904857166,21231657310667
Data:-35.580725715742275,59.31836383436016,-11.706930106455408,21231664947755
Data:-36.867207027854356,61.46970856415237,-12.347931531280434,21231677890122
Data:-37.97285151239144,64.0109460051699,-11.964052929960795,21231691894323
Data:-39.67752419770198,65.56099980151478,-11.502951440623221,21231706331344
Data:-40.863986564289334,65.7743626014759,-10.844055749455942,21231720553564
Data:-42.35388610217216,64.0397044927601,3.141592653589793,21231729494913
Data:-41.554167933842706,61.36689351804448,3.7230470435697853,21231737515334
Data:-41.501043066102,61.19387116677613,3.15594502254611,21231745432293
Data:-41.483825206665244,61.150269888842786,3.8794331833068667,21231753215445
Data:-40.73004706035659,60.7363008824427,4.54089930951037,21231761341502
